site_class	pos	gap_left	gap_right	verdict	reads	alt_fraction	segregation
demoted_repeat_indel	37413503	37393302	37426498	informative	80	0.2625	0.9125
demoted_repeat_indel	37415122	37393302	37426498	phantom	82	0.2317	0.5854
demoted_repeat_indel	37418278	37393302	37426498	phantom	84	0.2381	0.5238
demoted_repeat_indel	37418278	37442035	37497514	phantom	84	0.2381	0.5238
demoted_repeat_indel	37433412	37442035	37497514	phantom	71	0.338	0.6479
demoted_repeat_indel	37444211	37442035	37497514	phantom	73	0.2329	0.5479
demoted_repeat_indel	37448378	37442035	37497514	phantom	74	0.2432	0.5
demoted_repeat_indel	37462000	37442035	37497514	phantom	73	0.9041	0.589
demoted_repeat_indel	37466807	37442035	37497514	phantom	73	0.0548	0.5616
demoted_repeat_indel	37504572	37513407	37567375	phantom	61	0.3115	0.5246
demoted_repeat_indel	37505429	37513407	37567375	phantom	57	0.3509	0.5789
demoted_repeat_indel	37508148	37513407	37567375	informative	56	0.3929	0.9821
demoted_repeat_indel	37510834	37513407	37567375	phantom	57	0.7193	0.614
demoted_repeat_indel	37510834	37513407	37567375	ambiguous	57	0.4737	0.8246
demoted_repeat_indel	37515276	37513407	37567375	phantom	69	0.3043	0.5797
demoted_repeat_indel	37520275	37513407	37567375	ambiguous	75	0.3067	0.76
demoted_repeat_indel	37523923	37513407	37567375	phantom	76	0.3421	0.5132
demoted_repeat_indel	37524236	37513407	37567375	phantom	74	0.2432	0.5405
demoted_repeat_indel	37528336	37513407	37567375	phantom	75	0.44	0.5067
demoted_repeat_indel	37529451	37513407	37567375	phantom	76	0.2237	0.5789
demoted_repeat_indel	37541423	37513407	37567375	phantom	83	0.1446	0.5542
demoted_repeat_indel	37541423	37513407	37567375	phantom	83	0.2771	0.506
demoted_repeat_indel	37543826	37513407	37567375	phantom	80	0.4375	0.525
demoted_repeat_indel	37544415	37513407	37567375	phantom	83	0.3614	0.6386
demoted_repeat_indel	37544610	37513407	37567375	phantom	82	0.2439	0.5244
demoted_repeat_indel	37548762	37513407	37567375	phantom	71	0.2958	0.5211
demoted_repeat_indel	37618541	37610223	37667751	phantom	42	0.4762	0.5238
demoted_repeat_indel	37623998	37610223	37667751	phantom	54	0.2778	0.537
demoted_repeat_indel	37635958	37610223	37667751	phantom	59	0.339	0.5593
demoted_repeat_indel	37640337	37610223	37667751	phantom	54	0.2593	0.5556
demoted_repeat_indel	37640337	37610223	37667751	phantom	54	0.2222	0.5556
demoted_repeat_indel	37649434	37610223	37667751	phantom	64	0.3438	0.5312
demoted_repeat_indel	37649434	37610223	37667751	phantom	64	0.1719	0.5469
demoted_repeat_indel	37652594	37610223	37667751	phantom	53	0.3019	0.5283
demoted_repeat_indel	37653064	37610223	37667751	phantom	51	0.2745	0.5098
demoted_repeat_indel	37653421	37610223	37667751	phantom	51	0.3333	0.6471
demoted_repeat_indel	37654229	37610223	37667751	phantom	50	0.36	0.54
demoted_repeat_indel	37656023	37610223	37667751	phantom	52	0.2308	0.5577
demoted_repeat_indel	38212056	38203612	38236063	phantom	53	0.3208	0.5472
demoted_repeat_indel	38212056	38203612	38236063	phantom	53	0.1509	0.5472
demoted_repeat_indel	38213712	38203612	38236063	phantom	54	0.4074	0.5741
demoted_repeat_indel	38214894	38203612	38236063	phantom	54	0.2963	0.5185
demoted_repeat_indel	38218848	38203612	38236063	phantom	62	0.1613	0.5
demoted_repeat_indel	38218848	38203612	38236063	informative	62	0.3387	0.9032
demoted_repeat_indel	38224923	38203612	38236063	phantom	69	0.4493	0.5797
demoted_repeat_indel	38227342	38203612	38236063	phantom	77	0.2987	0.5195
demoted_repeat_indel	38227342	38203612	38236063	phantom	77	0.1818	0.5455
demoted_repeat_indel	38237413	38203612	38236063	phantom	61	0.3443	0.5738
demoted_repeat_indel	38237413	38203612	38236063	phantom	61	0.1967	0.5082
demoted_repeat_indel	38260283	38203612	38236063	phantom	68	0.2059	0.5294
demoted_repeat_indel	39243500	39241049	39286408	phantom	53	0.3585	0.5094
demoted_repeat_indel	39246277	39241049	39286408	phantom	60	0.9167	0.5167
demoted_repeat_indel	39257345	39241049	39286408	phantom	65	0.6923	0.5385
demoted_repeat_indel	40615174	40620806	40741068	ambiguous	47	0.766	0.7872
demoted_repeat_indel	40619001	40620806	40741068	informative	45	0.6222	0.9556
demoted_repeat_indel	40636341	40620806	40741068	ambiguous	37	0.3784	0.8108
demoted_repeat_indel	40642155	40620806	40741068	phantom	50	0.38	0.56
demoted_repeat_indel	40642557	40620806	40741068	phantom	51	0.6275	0.5294
demoted_repeat_indel	40642557	40620806	40741068	phantom	51	0.098	0.6078
demoted_repeat_indel	40647346	40620806	40741068	ambiguous	64	0.1094	0.7031
demoted_repeat_indel	40654285	40620806	40741068	ambiguous	65	0.9385	0.7385
demoted_repeat_indel	40659240	40620806	40741068	phantom	60	0.35	0.5167
demoted_repeat_indel	40659240	40620806	40741068	phantom	60	0.1833	0.55
demoted_repeat_indel	40659667	40620806	40741068	phantom	55	0.2182	0.5818
demoted_repeat_indel	40659667	40620806	40741068	phantom	55	0.1818	0.5455
demoted_repeat_indel	41998950	42006406	42128667	informative	65	0.6462	1.0
demoted_repeat_indel	42002724	42006406	42128667	informative	70	0.3	1.0
demoted_repeat_indel	42006615	42006406	42128667	informative	63	0.4127	1.0
demoted_repeat_indel	42019457	42006406	42128667	phantom	77	0.2468	0.5325
demoted_repeat_indel	42042661	42006406	42128667	ambiguous	62	0.5806	0.7742
demoted_repeat_indel	42042661	42006406	42128667	informative	62	0.4032	0.9516
demoted_repeat_indel	45132585	45143095	45896820	phantom	77	0.9481	0.5325
demoted_repeat_indel	45138032	45143095	45896820	phantom	69	0.1304	0.5217
demoted_repeat_indel	45148796	45143095	45896820	phantom	68	0.3088	0.5588
demoted_repeat_indel	45155790	45143095	45896820	phantom	61	0.7049	0.5738
demoted_repeat_indel	45161010	45143095	45896820	phantom	59	0.1525	0.6271
demoted_repeat_indel	46625326	46636707	46663811	phantom	61	0.3443	0.5574
demoted_repeat_indel	46642374	46636707	46663811	phantom	60	0.3833	0.5167
demoted_repeat_indel	46650068	46636707	46663811	phantom	65	0.3385	0.5846
demoted_repeat_indel	46661070	46636707	46663811	phantom	54	0.2222	0.6111
demoted_repeat_indel	48072260	48094709	48229446	phantom	60	0.8667	0.5333
demoted_repeat_indel	48072260	48094709	48229446	phantom	60	0.4167	0.5833
demoted_repeat_indel	48074508	48094709	48229446	phantom	60	0.35	0.5333
demoted_repeat_indel	48081037	48094709	48229446	informative	64	0.5156	1.0
demoted_repeat_indel	48096582	48094709	48229446	informative	65	0.4923	0.9077
demoted_repeat_indel	48110120	48094709	48229446	phantom	77	0.7792	0.5065
demoted_repeat_indel	48966380	48952538	49062203	phantom	58	0.2931	0.5172
demoted_repeat_indel	48971193	48952538	49062203	ambiguous	60	0.3	0.8167
demoted_repeat_indel	48973992	48952538	49062203	phantom	60	0.2667	0.5
demoted_repeat_indel	48975436	48952538	49062203	phantom	55	0.2727	0.5273
demoted_repeat_indel	49103308	49115016	49158744	phantom	59	0.322	0.5085
demoted_repeat_indel	49114821	49115016	49158744	ambiguous	63	0.619	0.7778
demoted_repeat_indel	49116998	49115016	49158744	ambiguous	61	0.459	0.7705
demoted_repeat_indel	49120157	49115016	49158744	ambiguous	62	0.5	0.7258
demoted_repeat_indel	49120252	49115016	49158744	phantom	63	0.2698	0.5397
demoted_repeat_indel	49120806	49115016	49158744	phantom	61	0.3115	0.541
demoted_repeat_indel	49121625	49115016	49158744	phantom	60	0.5	0.5833
demoted_repeat_indel	49122803	49115016	49158744	phantom	63	0.2381	0.5079
demoted_repeat_indel	49127193	49115016	49158744	informative	59	0.4746	0.9492
demoted_repeat_indel	49130064	49115016	49158744	phantom	58	0.2069	0.5517
demoted_repeat_indel	49140721	49115016	49158744	phantom	63	0.6984	0.5714
demoted_repeat_indel	49678807	49681894	49845376	informative	62	0.4677	0.9677
demoted_repeat_indel	49682383	49681894	49845376	ambiguous	58	0.6724	0.7931
demoted_repeat_indel	49682537	49681894	49845376	ambiguous	58	0.4828	0.8793
demoted_repeat_indel	49700408	49681894	49845376	phantom	64	0.5	0.6406
demoted_repeat_indel	50076729	50099530	50147908	phantom	62	0.5	0.6452
demoted_repeat_indel	50077577	50099530	50147908	ambiguous	62	0.6613	0.8387
demoted_repeat_indel	50077577	50099530	50147908	phantom	62	0.1129	0.5161
demoted_repeat_indel	50091919	50099530	50147908	phantom	64	0.3125	0.6094
demoted_repeat_indel	50099490	50099530	50147908	phantom	66	0.0758	0.5152
demoted_repeat_indel	50115602	50099530	50147908	phantom	51	0.3137	0.5686
demoted_repeat_indel	51211231	51235063	51287372	informative	62	0.5484	0.9677
demoted_repeat_indel	51211360	51235063	51287372	ambiguous	62	0.5968	0.7742
demoted_repeat_indel	51216561	51235063	51287372	phantom	75	0.9333	0.5067
demoted_repeat_indel	51222620	51235063	51287372	phantom	61	0.2131	0.541
demoted_repeat_indel	51224971	51235063	51287372	phantom	63	0.4286	0.5714
demoted_repeat_indel	51231692	51235063	51287372	informative	57	0.5614	1.0
demoted_repeat_indel	51233347	51235063	51287372	informative	57	0.5439	0.9825
demoted_repeat_indel	51252717	51235063	51287372	phantom	60	0.35	0.5667
demoted_repeat_indel	52384768	52394827	52434849	informative	67	0.4776	0.9403
demoted_repeat_indel	52387292	52394827	52434849	phantom	64	0.4844	0.5469
demoted_repeat_indel	52389094	52394827	52434849	phantom	62	0.5806	0.5645
demoted_repeat_indel	52392326	52394827	52434849	informative	63	0.4762	0.9683
demoted_repeat_indel	52392889	52394827	52434849	phantom	62	0.8065	0.629
demoted_repeat_indel	52392889	52394827	52434849	ambiguous	62	0.3226	0.7581
demoted_repeat_indel	52396647	52394827	52434849	phantom	64	0.3125	0.5625
demoted_repeat_indel	52410534	52394827	52434849	phantom	55	0.3636	0.5273
demoted_repeat_indel	52417937	52394827	52434849	phantom	59	0.2542	0.5932
demoted_repeat_indel	52658796	52661951	52727684	phantom	61	0.2787	0.6066
demoted_repeat_indel	52660728	52661951	52727684	ambiguous	61	0.3607	0.7377
demoted_repeat_indel	52660728	52661951	52727684	informative	61	0.4754	0.9016
demoted_repeat_indel	52670386	52661951	52727684	phantom	74	0.3243	0.5676
demoted_repeat_indel	52679958	52661951	52727684	ambiguous	73	0.6712	0.8082
demoted_repeat_indel	52679958	52661951	52727684	phantom	73	0.3562	0.6301
demoted_repeat_indel	52683846	52661951	52727684	ambiguous	67	0.7015	0.806
demoted_repeat_indel	54397239	54419033	54453020	informative	62	0.629	0.9516
demoted_repeat_indel	54397713	54419033	54453020	phantom	60	0.9333	0.6667
demoted_repeat_indel	54402130	54419033	54453020	informative	56	0.6429	1.0
demoted_repeat_indel	54402130	54419033	54453020	ambiguous	56	0.1071	0.75
demoted_repeat_indel	54402130	54419033	54453020	ambiguous	56	0.125	0.7679
demoted_repeat_indel	54409029	54419033	54453020	phantom	64	0.2188	0.5781
demoted_repeat_indel	54409153	54419033	54453020	informative	63	0.5556	1.0
demoted_repeat_indel	54409797	54419033	54453020	informative	64	0.5625	0.9688
demoted_repeat_indel	54410569	54419033	54453020	informative	66	0.5303	1.0
demoted_repeat_indel	54411972	54419033	54453020	informative	61	0.5738	0.9672
demoted_repeat_indel	54418191	54419033	54453020	informative	81	0.4815	0.9506
demoted_repeat_indel	54429745	54419033	54453020	phantom	88	0.7955	0.5795
demoted_repeat_indel	54443643	54419033	54453020	phantom	81	0.1605	0.5309
demoted_repeat_indel	55285070	55309475	55382729	ambiguous	78	0.3974	0.8077
demoted_repeat_indel	55286841	55309475	55382729	informative	74	0.5811	0.9054
demoted_repeat_indel	55288925	55309475	55382729	ambiguous	75	0.2933	0.76
demoted_repeat_indel	55289979	55309475	55382729	phantom	72	0.2778	0.5278
demoted_repeat_indel	55290060	55309475	55382729	phantom	72	0.2222	0.5833
demoted_repeat_indel	55290800	55309475	55382729	informative	75	0.5333	0.96
demoted_repeat_indel	55293084	55309475	55382729	ambiguous	72	0.625	0.8194
demoted_repeat_indel	55293084	55309475	55382729	phantom	72	0.1806	0.5694
demoted_repeat_indel	55294224	55309475	55382729	informative	68	0.5147	0.9559
demoted_repeat_indel	55294326	55309475	55382729	ambiguous	68	0.5588	0.8824
demoted_repeat_indel	55295526	55309475	55382729	ambiguous	64	0.5156	0.8594
demoted_repeat_indel	55298922	55309475	55382729	ambiguous	66	0.4848	0.8182
demoted_repeat_indel	55302588	55309475	55382729	phantom	61	0.6557	0.6885
demoted_repeat_indel	55302588	55309475	55382729	phantom	61	0.1967	0.5902
demoted_repeat_indel	55303114	55309475	55382729	phantom	62	0.0645	0.5806
demoted_repeat_indel	55304310	55309475	55382729	phantom	62	0.2903	0.5645
demoted_repeat_indel	55307149	55309475	55382729	informative	60	0.5	0.9167
demoted_repeat_indel	55307615	55309475	55382729	ambiguous	62	0.6774	0.7419
demoted_repeat_indel	55308942	55309475	55382729	informative	64	0.4375	1.0
demoted_repeat_indel	55308942	55309475	55382729	phantom	64	0.2188	0.6562
demoted_repeat_indel	55308942	55309475	55382729	phantom	64	0.0938	0.5312
demoted_repeat_indel	55309010	55309475	55382729	ambiguous	64	0.3906	0.7031
demoted_repeat_indel	55309402	55309475	55382729	ambiguous	65	0.5692	0.8154
demoted_repeat_indel	55309795	55309475	55382729	ambiguous	67	0.3731	0.806
demoted_repeat_indel	55309795	55309475	55382729	informative	67	0.3881	0.9552
demoted_repeat_indel	55310558	55309475	55382729	phantom	66	0.7727	0.5303
demoted_repeat_indel	55311227	55309475	55382729	phantom	66	0.2424	0.5152
demoted_repeat_indel	55324425	55309475	55382729	phantom	47	0.0638	0.5106
demoted_repeat_indel	55328356	55309475	55382729	phantom	51	0.2157	0.5882
demoted_repeat_indel	55992503	55999194	56040612	phantom	70	0.2429	0.5286
demoted_repeat_indel	55998531	55999194	56040612	informative	71	0.4085	1.0
demoted_repeat_indel	55998531	55999194	56040612	informative	71	0.4085	1.0
demoted_repeat_indel	56005966	55999194	56040612	phantom	69	0.2899	0.5072
demoted_repeat_indel	56007501	55999194	56040612	ambiguous	71	0.4366	0.831
demoted_repeat_indel	56007501	55999194	56040612	ambiguous	71	0.6761	0.831
demoted_repeat_indel	56007520	55999194	56040612	ambiguous	71	0.662	0.8169
demoted_repeat_indel	56029103	55999194	56040612	phantom	68	0.2941	0.6618
demoted_repeat_indel	56151929	56150368	56201931	phantom	74	0.2027	0.5405
demoted_repeat_indel	56156532	56150368	56201931	ambiguous	72	0.2778	0.7361
demoted_repeat_indel	56156532	56150368	56201931	informative	72	0.4583	1.0
demoted_repeat_indel	56165755	56150368	56201931	informative	78	0.5128	0.9487
demoted_repeat_indel	56167073	56150368	56201931	phantom	74	0.2973	0.5676
demoted_repeat_indel	56173829	56150368	56201931	phantom	82	0.7317	0.5488
demoted_repeat_indel	56173829	56150368	56201931	phantom	82	0.1341	0.5854
demoted_repeat_indel	56175631	56150368	56201931	phantom	85	0.3529	0.5059
demoted_repeat_indel	56175631	56150368	56201931	phantom	85	0.0353	0.6471
demoted_repeat_indel	56175685	56150368	56201931	phantom	85	0.5529	0.5412
demoted_repeat_indel	56180966	56150368	56201931	phantom	84	0.25	0.5476
demoted_repeat_indel	56192737	56150368	56201931	phantom	78	0.0385	0.5256
demoted_repeat_indel	56192750	56150368	56201931	informative	78	0.3846	0.9487
demoted_repeat_indel	56192758	56150368	56201931	informative	78	0.3846	0.9487
demoted_repeat_indel	56200740	56150368	56201931	informative	71	0.3803	0.9014
demoted_repeat_indel	56300509	56206359	56350725	phantom	80	0.2875	0.5625
demoted_repeat_indel	56317901	56206359	56350725	phantom	80	0.95	0.6
demoted_repeat_indel	56514683	56497168	56568153	phantom	58	0.569	0.5172
demoted_repeat_indel	56516245	56497168	56568153	phantom	62	0.2903	0.6129
demoted_repeat_indel	56532184	56497168	56568153	phantom	71	0.3521	0.5634
demoted_repeat_indel	57063381	57085410	57119478	phantom	75	0.16	0.5733
demoted_repeat_indel	57063381	57085410	57119478	phantom	75	0.2267	0.52
demoted_repeat_indel	57065407	57085410	57119478	phantom	72	0.7083	0.5833
demoted_repeat_indel	57075180	57085410	57119478	phantom	82	0.7073	0.5122
demoted_repeat_indel	57076951	57085410	57119478	phantom	75	0.6533	0.5467
demoted_repeat_indel	57076951	57085410	57119478	phantom	75	0.16	0.5333
demoted_repeat_indel	57087240	57085410	57119478	informative	78	0.5897	0.9872
demoted_repeat_indel	57089568	57085410	57119478	phantom	76	0.3158	0.5263
demoted_repeat_indel	57098434	57085410	57119478	phantom	75	0.2133	0.5067
demoted_repeat_indel	57104655	57085410	57119478	informative	67	0.6119	0.9851
demoted_repeat_indel	57104655	57085410	57119478	informative	67	0.5373	0.9104
demoted_repeat_indel	57106813	57085410	57119478	phantom	61	0.2787	0.6066
demoted_repeat_indel	57446021	57465653	57528647	phantom	67	0.9254	0.5672
demoted_repeat_indel	57462051	57465653	57528647	informative	70	0.5	0.9429
demoted_repeat_indel	57477860	57465653	57528647	phantom	74	0.3784	0.5135
demoted_repeat_indel	57481544	57465653	57528647	ambiguous	72	0.6111	0.8194
demoted_repeat_indel	57481544	57465653	57528647	informative	72	0.4444	0.9861
demoted_repeat_indel	57481593	57465653	57528647	phantom	72	0.0417	0.5278
demoted_repeat_indel	57487547	57465653	57528647	phantom	60	0.4	0.6
demoted_repeat_indel	57490264	57465653	57528647	phantom	55	0.7273	0.5636
demoted_repeat_indel	57544340	57568292	57661366	informative	65	0.5692	1.0
demoted_repeat_indel	57545646	57568292	57661366	informative	64	0.5625	0.9688
demoted_repeat_indel	57545649	57568292	57661366	informative	64	0.5312	1.0
demoted_repeat_indel	57546559	57568292	57661366	informative	70	0.4857	0.9571
demoted_repeat_indel	57561393	57568292	57661366	phantom	71	0.2817	0.5493
demoted_repeat_indel	57572482	57568292	57661366	phantom	80	0.3125	0.5
demoted_repeat_indel	57742039	57764235	57836194	informative	66	0.5455	0.9697
demoted_repeat_indel	57742058	57764235	57836194	informative	66	0.5455	0.9697
demoted_repeat_indel	57742217	57764235	57836194	informative	65	0.4615	0.9846
demoted_repeat_indel	57742412	57764235	57836194	informative	65	0.5385	0.9846
demoted_repeat_indel	57742577	57764235	57836194	informative	65	0.4923	0.9385
demoted_repeat_indel	57747626	57764235	57836194	phantom	70	0.1286	0.5286
demoted_repeat_indel	57747626	57764235	57836194	phantom	70	0.5143	0.5143
demoted_repeat_indel	57747626	57764235	57836194	phantom	70	0.1714	0.5714
demoted_repeat_indel	57750578	57764235	57836194	phantom	65	0.5077	0.6154
demoted_repeat_indel	57754417	57764235	57836194	phantom	66	0.303	0.6212
demoted_repeat_indel	57769562	57764235	57836194	phantom	62	0.4677	0.5323
demoted_repeat_indel	57770332	57764235	57836194	phantom	59	0.2712	0.5254
demoted_repeat_indel	57781945	57764235	57836194	phantom	73	0.7808	0.5753
demoted_repeat_indel	57781945	57764235	57836194	phantom	73	0.3836	0.5342
demoted_repeat_indel	58225632	58247272	58318451	ambiguous	59	0.5763	0.8644
demoted_repeat_indel	58225632	58247272	58318451	phantom	59	0.1186	0.5763
demoted_repeat_indel	58228511	58247272	58318451	ambiguous	71	0.6901	0.7887
demoted_repeat_indel	58232624	58247272	58318451	ambiguous	77	0.3506	0.7922
demoted_repeat_indel	58233580	58247272	58318451	informative	80	0.425	0.9625
demoted_repeat_indel	58233871	58247272	58318451	ambiguous	79	0.3797	0.8734
demoted_repeat_indel	58235262	58247272	58318451	informative	78	0.4487	0.9487
demoted_repeat_indel	58235505	58247272	58318451	phantom	78	0.6667	0.6282
demoted_repeat_indel	58239874	58247272	58318451	informative	78	0.4103	0.9615
demoted_repeat_indel	58240801	58247272	58318451	phantom	74	0.2703	0.527
demoted_repeat_indel	58240970	58247272	58318451	informative	74	0.4324	0.9865
demoted_repeat_indel	58250066	58247272	58318451	phantom	66	0.2121	0.5758
demoted_repeat_indel	58257312	58247272	58318451	phantom	64	0.3281	0.5312
demoted_repeat_indel	58345398	58358691	58391091	phantom	47	0.2766	0.5106
demoted_repeat_indel	58345398	58358691	58391091	phantom	47	0.234	0.5319
demoted_repeat_indel	58346667	58358691	58391091	phantom	45	0.3778	0.5778
demoted_repeat_indel	58350243	58358691	58391091	phantom	45	0.2222	0.6
demoted_repeat_indel	58350686	58358691	58391091	phantom	45	0.5778	0.6222
demoted_repeat_indel	58350686	58358691	58391091	phantom	45	0.1556	0.5778
demoted_repeat_indel	58354508	58358691	58391091	ambiguous	49	0.5918	0.8571
demoted_repeat_indel	58354508	58358691	58391091	informative	49	0.449	1.0
demoted_repeat_indel	58354674	58358691	58391091	ambiguous	49	0.3265	0.8776
demoted_repeat_indel	58355054	58358691	58391091	informative	49	0.4082	1.0
demoted_repeat_indel	58355884	58358691	58391091	phantom	48	0.3958	0.5
demoted_repeat_indel	58356192	58358691	58391091	ambiguous	48	0.25	0.8542
demoted_repeat_indel	58361071	58358691	58391091	ambiguous	52	0.4808	0.8077
demoted_repeat_indel	58364098	58358691	58391091	ambiguous	54	0.2222	0.7037
demoted_repeat_indel	58368046	58358691	58391091	phantom	53	0.0943	0.5283
demoted_repeat_indel	58369381	58358691	58391091	phantom	50	0.24	0.54
demoted_repeat_indel	58369574	58358691	58391091	phantom	49	0.7755	0.551
demoted_repeat_indel	58374971	58358691	58391091	phantom	46	0.2391	0.5435
demoted_repeat_indel	58381026	58358691	58391091	phantom	54	0.2778	0.5185
demoted_repeat_indel	58388096	58358691	58391091	phantom	64	0.4688	0.5156
demoted_repeat_indel	58390338	58358691	58391091	phantom	66	0.2727	0.5455
demoted_repeat_indel	58396614	58421174	58453158	phantom	61	0.3607	0.5082
demoted_repeat_indel	58410727	58421174	58453158	phantom	56	0.2321	0.5179
demoted_repeat_indel	58416191	58421174	58453158	phantom	59	0.5085	0.5593
demoted_repeat_indel	58417251	58421174	58453158	phantom	62	0.2742	0.5161
demoted_repeat_indel	58418872	58421174	58453158	phantom	61	0.623	0.6393
demoted_repeat_indel	58420312	58421174	58453158	phantom	59	0.2881	0.5254
demoted_repeat_indel	58430309	58421174	58453158	phantom	61	0.1967	0.5246
demoted_repeat_indel	58432857	58421174	58453158	phantom	65	0.4769	0.5692
demoted_repeat_indel	58436180	58421174	58453158	phantom	57	0.2456	0.5263
demoted_repeat_indel	58436341	58421174	58453158	phantom	56	0.4107	0.5893
demoted_repeat_indel	58437162	58421174	58453158	phantom	54	0.4259	0.5
demoted_repeat_indel	58444154	58421174	58453158	phantom	39	0.359	0.6154
demoted_repeat_indel	58700423	58703912	58747200	phantom	68	0.3971	0.5147
demoted_repeat_indel	58701124	58703912	58747200	informative	67	0.5075	0.9403
demoted_repeat_indel	58717311	58703912	58747200	phantom	62	0.6935	0.5484
demoted_repeat_indel	60025331	60005003	60058235	ambiguous	50	0.48	0.86
demoted_repeat_indel	60029345	60005003	60058235	informative	60	0.45	0.9833
demoted_repeat_indel	60056029	60005003	60058235	ambiguous	71	0.493	0.8873
demoted_repeat_indel	60098501	60090439	60132282	phantom	67	0.6269	0.5522
demoted_repeat_indel	60105247	60090439	60132282	phantom	70	0.7571	0.5429
demoted_repeat_indel	60105806	60090439	60132282	phantom	69	0.3478	0.5072
demoted_repeat_indel	60115692	60090439	60132282	phantom	72	0.2639	0.5
demoted_repeat_indel	60234813	60243600	60286266	ambiguous	70	0.3857	0.8571
demoted_repeat_indel	60237283	60243600	60286266	informative	76	0.4211	1.0
demoted_repeat_indel	60237283	60243600	60286266	informative	76	0.4079	0.9868
demoted_repeat_indel	60237283	60243600	60286266	informative	75	0.48	0.9067
demoted_repeat_indel	60240412	60243600	60286266	phantom	73	0.2055	0.5342
demoted_repeat_indel	60244200	60243600	60286266	ambiguous	64	0.7812	0.7188
demoted_repeat_indel	60244200	60243600	60286266	ambiguous	64	0.4844	0.7656
demoted_repeat_indel	60244946	60243600	60286266	informative	62	0.6129	0.9194
demoted_repeat_indel	60244946	60243600	60286266	ambiguous	62	0.4516	0.8226
demoted_repeat_indel	60244946	60243600	60286266	ambiguous	62	0.4516	0.8226
demoted_repeat_indel	60245909	60243600	60286266	phantom	65	0.6769	0.6308
demoted_repeat_indel	60254652	60243600	60286266	ambiguous	82	0.5244	0.8902
demoted_repeat_indel	60260646	60243600	60286266	phantom	81	0.3827	0.5062
demoted_repeat_indel	60267910	60243600	60286266	phantom	80	0.4125	0.55
demoted_repeat_indel	60275562	60243600	60286266	phantom	71	0.2254	0.5352
demoted_repeat_indel	60442779	60447075	60467115	phantom	67	0.4328	0.5821
demoted_repeat_indel	60448489	60447075	60467115	phantom	67	0.3582	0.5672
demoted_repeat_indel	60460704	60447075	60467115	phantom	54	0.6296	0.5741
demoted_repeat_indel	60463778	60447075	60467115	phantom	64	0.1562	0.5156
demoted_repeat_indel	60467379	60447075	60467115	informative	63	0.5714	0.9206
demoted_repeat_indel	60469035	60447075	60467115	phantom	60	0.7167	0.55
demoted_repeat_indel	60470567	60447075	60467115	informative	57	0.4737	1.0
demoted_repeat_indel	60470680	60447075	60467115	informative	57	0.5439	0.9298
demoted_repeat_indel	60470736	60447075	60467115	informative	56	0.5	0.9821
demoted_repeat_indel	60477444	60447075	60467115	informative	52	0.5192	1.0
demoted_repeat_indel	60477448	60447075	60467115	informative	52	0.5192	1.0
demoted_repeat_indel	60486898	60447075	60467115	informative	49	0.5714	0.9592
demoted_repeat_indel	60489298	60447075	60467115	informative	40	0.4	1.0
demoted_repeat_indel	60490684	60447075	60467115	informative	42	0.3333	0.9524
demoted_repeat_indel	60713037	60693683	60739811	phantom	63	0.2063	0.5079
demoted_repeat_indel	60718676	60693683	60739811	phantom	55	0.2545	0.5091
demoted_repeat_indel	60881267	60880575	60980031	phantom	51	0.5098	0.5098
demoted_repeat_indel	60890692	60880575	60980031	phantom	58	0.4138	0.5345
demoted_repeat_indel	60906170	60880575	60980031	phantom	65	0.2308	0.6
demoted_repeat_indel	60985599	60991759	61037147	phantom	61	0.377	0.541
demoted_repeat_indel	61001883	60991759	61037147	phantom	50	0.38	0.52
demoted_repeat_indel	61016272	60991759	61037147	phantom	83	0.4699	0.506
demoted_repeat_indel	61275533	61298365	61327386	ambiguous	65	0.4154	0.8923
demoted_repeat_indel	61275533	61298365	61327386	phantom	65	0.2154	0.6923
demoted_repeat_indel	61275554	61298365	61327386	ambiguous	65	0.3077	0.8308
demoted_repeat_indel	61275554	61298365	61327386	ambiguous	65	0.3077	0.8308
demoted_repeat_indel	61275554	61298365	61327386	ambiguous	65	0.3077	0.8308
demoted_repeat_indel	61275753	61298365	61327386	informative	64	0.5312	1.0
demoted_repeat_indel	61277293	61298365	61327386	ambiguous	62	0.5323	0.8226
demoted_repeat_indel	61283902	61298365	61327386	informative	56	0.4821	0.9286
demoted_repeat_indel	61284500	61298365	61327386	informative	56	0.4464	1.0
demoted_repeat_indel	61287084	61298365	61327386	phantom	59	0.2712	0.5763
demoted_repeat_indel	61290920	61298365	61327386	ambiguous	62	0.6613	0.7581
demoted_repeat_indel	61290920	61298365	61327386	ambiguous	62	0.3387	0.7581
demoted_repeat_indel	61290920	61298365	61327386	phantom	62	0.129	0.6129
demoted_repeat_indel	61290920	61298365	61327386	phantom	62	0.1774	0.6613
demoted_repeat_indel	61292044	61298365	61327386	informative	64	0.5312	1.0
demoted_repeat_indel	61293345	61298365	61327386	informative	61	0.5082	0.9672
demoted_repeat_indel	61293689	61298365	61327386	informative	61	0.5246	0.9508
demoted_repeat_indel	61294311	61298365	61327386	ambiguous	59	0.4068	0.8475
demoted_repeat_indel	61295116	61298365	61327386	phantom	62	0.371	0.5
demoted_repeat_indel	61305020	61298365	61327386	phantom	83	0.759	0.506
demoted_repeat_indel	61430692	61440518	61487311	informative	68	0.6471	0.9265
